student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,device1_type,device1_brand,device1_year,device2_type,device2_brand,device2_year,addr_postal,addr_city,addr_district
309,Unknown,18,Unknown,68.0,+7921971892,Lake Andreaburgh,Unknown,2005-11-26 00:49:43,Data Science,71.0,inactive,0.0,good,131.0,1976-06-21 23:43:21,"10040 West Lakes Suite 279, East Samanthaland",,,,,,,,,,,,,,,10040,East Samanthaland,Unknown
310,Rachel Parker,21,Male,65.0,Unknown,Jordanberg,Unknown,1974-01-07 00:00:00,Python,0.0,inactive,0.0,None,149.0,2015-02-09 14:36:27,UZ 100076 Tashkent Port Lauren,"['suddenly', 'culture']",1.0,3.0,5.0,"['head', 'old']",3.0,526.0,1121.0,laptop,Dell,2020.0,phone,Xiaomi,2021.0,100076,Unknown,Unknown
311,Katherine Clark ,20,Female,97.0,Unknown,East Gabriellamouth,Unknown,2025-04-24 20:11:00,Unknown,0.0,active,0.0,good,19700.0,1999-06-26 03:58:13,"Michaelburgh 6-kv, dom 30, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
312,Unknown,18,Male,0.0,+2074578185,Lake Jasmine,Unknown,2001-06-10 19:42:00,Unknown,0.0,active,4.29,excellent,298.0,1997-01-05 00:00:00,"Sharonland 2-kv, dom 45, Tashkent","['far', 'officer']",2.0,1.0,3.0,"['sure', 'son']",3.0,1378.0,513.0,laptop,Dell,2022.0,phone,Xiaomi,2020.0,Unknown,Tashkent,Unknown
313,Willie Hoover ,20,Female,0.0,+0019030256001,Fullermouth,holmessteven@hotmail.com,2009-12-25 00:00:00,Unknown,0.0,inactive,0.0,average,248.0,1980-05-04 00:00:00,"Murraymouth 19-kv, dom 29, Tashkent","['pass', 'staff']",4.0,2.0,1.0,"['specific', 'reduce']",3.0,508.0,1273.0,laptop,Lenovo,2015.0,phone,Apple,2023.0,Unknown,Tashkent,Unknown
314,Jennifer Johnson ,18,Female,0.0,+11492102553,Turnerberg,Unknown,2002-02-04 04:27:49,Unknown,66.0,pending,0.0,  excellent  ,154.0,2024-06-23 00:00:00,"Apartment 15, Pittmanchester district, Tashkent, UZ, 100280",,,,,,,,,,,,,,,100280,Tashkent, Pittmanchester district
315,Joanne Lopez ,0,Male,0.0,+9794395549,Adrianabury,Unknown,2024-04-05 00:00:00,Python,0.0,inactive,0.0,average,98.0,1973-10-08 00:00:00,"02174 Jennifer Greens Apt. 839, Morenomouth",,,,,,,,,,,,,,,02174,Morenomouth,Unknown
316,Michele Hogan ,20,Male,0.0,+18079955165,Burgessside,ssmith@hotmail.com,1980-05-22 02:05:36,Data Science,0.0,active,0.0,average,128.0,1982-12-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","['operation', 'toward']",1.0,2.0,4.0,"['performance', 'building']",3.0,869.0,375.0,laptop,Dell,2023.0,phone,Apple,2023.0,Unknown,Unknown,Unknown
317,Mackenzie Haas ,19,Female,64.0,Unknown,New Bruce,Unknown,1976-09-05 17:43:53,Unknown,0.0,pending,0.0,None,128.0,1988-02-06 00:00:00,"New Charles 14-kv, dom 1, Tashkent","['capital', 'produce']",3.0,5.0,3.0,"['over', 'condition']",3.0,1137.0,881.0,laptop,Dell,2019.0,phone,Samsung,2022.0,Unknown,Tashkent,Unknown
318,Sarah Perez MD ,19,Male,75.0,Unknown,East Erik,Unknown,,Unknown,0.0,pending,0.0,good,216.0,,"BROKEN,ADDRESS,DATA,,,","['stand', 'father']",4.0,4.0,1.0,"['meeting', 'parent']",5.0,824.0,1340.0,laptop,Dell,2017.0,phone,Xiaomi,2024.0,Unknown,Unknown,Unknown
319,Carolyn Moreno,22,Male,82.0,Unknown,West Randy,williamslarry@hotmail.com,1986-08-30 00:00:00,Python,0.0,pending,0.0,  excellent  ,23000.0,,"BROKEN,ADDRESS,DATA,,,","['responsibility', 'read']",3.0,3.0,1.0,"['civil', 'shoulder']",1.0,319.0,400.0,laptop,HP,2023.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
320,Joshua Ross ,20,Unknown,67.0,+0016768851567,Stanleymouth,Unknown,2023-08-04 00:00:00,Unknown,97.0,pending,0.0,average,175.0,2012-12-04 00:00:00,"6771 Miller Crescent, Port Sarah","['great', 'necessary']",3.0,4.0,3.0,"['sometimes', 'president']",0.0,635.0,304.0,laptop,HP,2017.0,phone,Apple,2024.0,Unknown,Port Sarah,Unknown
321,Shawn Collins ,22,Female,0.0,Unknown,Brittanyburgh,Unknown,1985-01-05 00:00:00,Unknown,0.0,pending,0.0,excellent,19300.0,,"Apartment 25, New Dawnburgh district, Tashkent, UZ, 100666","['evening', 'animal']",3.0,1.0,1.0,"['page', 'woman']",3.0,1288.0,465.0,laptop,HP,2017.0,phone,Apple,2023.0,100666,Tashkent, New Dawnburgh district
322,Antonio Bryan ,22,Female,0.0,Unknown,Lake Helen,adavis@hotmail.com,2010-04-14 00:00:00,Unknown,87.0,inactive,0.0,good,221.0,2025-05-15 00:00:00,"Apartment 19, East Connie district, Tashkent, UZ, 100047","['bring', 'sea']",4.0,2.0,3.0,"['heart', 'thank']",3.0,721.0,564.0,laptop,Dell,2017.0,phone,Samsung,2022.0,100047,Tashkent, East Connie district
323,Barry Oneill,22,Female,87.0,Unknown,East Emilyport,Unknown,1991-03-26 00:00:00,Data Science,0.0,active,0.0,excellent,279.0,2011-07-28 00:00:00,"316 Elizabeth Run, South Jamesport","['moment', 'also']",5.0,3.0,1.0,"['operation', 'pretty']",4.0,471.0,1028.0,laptop,Lenovo,2017.0,phone,Apple,2020.0,Unknown,South Jamesport,Unknown
324,Unknown,0,Female,65.0,+7860482231,Jillside,Unknown,2013-10-16 00:00:00,Unknown,0.0,pending,0.0,None,187.0,,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
325,Nicholas Bell,20,Female,0.0,Unknown,Bowenfort,Unknown,2000-07-12 00:00:00,Data Science,0.0,pending,0.0,  excellent  ,223.0,1979-03-19 08:45:49,UZ 100190 Tashkent North Miranda,,,,,,,,,,,,,,,100190,Unknown,Unknown
326,Micheal Knapp,0,Female,87.0,+5441134366,Lauraport,Unknown,,Unknown,64.0,active,0.0,  excellent  ,229.0,2011-03-25 07:47:00,"West Robertburgh 4-kv, dom 9, Tashkent","['evidence', 'start']",5.0,1.0,5.0,"['call', 'per']",3.0,1235.0,1300.0,laptop,HP,2017.0,phone,Apple,2020.0,Unknown,Tashkent,Unknown
327,Unknown,21,Unknown,0.0,+3824058081,Lake Christopher,Unknown,2002-04-17 00:00:00,Unknown,96.0,active,0.0,average,140.0,1984-08-23 21:23:37,"Apartment 11, Port Calebtown district, Tashkent, UZ, 100670","['others', 'you']",1.0,1.0,3.0,"['serious', 'onto']",1.0,1218.0,581.0,laptop,HP,2016.0,phone,Samsung,2021.0,100670,Tashkent, Port Calebtown district
328,Unknown,19,Female,0.0,+7445654885,Rossborough,Unknown,1998-07-13 00:00:00,Python,0.0,inactive,4.02,  excellent  ,167.0,,UZ 100074 Tashkent New Rodney,,,,,,,,,,,,,,,100074,Unknown,Unknown
329,Unknown,0,Male,0.0,+6466358123,North Rodneychester,Unknown,1974-07-10 00:00:00,Unknown,0.0,pending,0.0,good,106.0,2018-09-27 19:54:00,"607 Torres Brook Suite 210, South Joy","['institution', 'forget']",5.0,3.0,4.0,"['go', 'prepare']",1.0,1324.0,1202.0,laptop,Dell,2018.0,phone,Xiaomi,2018.0,Unknown,South Joy,Unknown
330,Joseph Johnson ,0,Male,0.0,+0247446407,Luisport,johnyoung@yahoo.com,1998-09-06 02:39:28,Unknown,0.0,inactive,0.0,good,5700.0,1996-06-25 02:28:00,UZ 100700 Tashkent Shaunfort,"['spring', 'either']",1.0,5.0,4.0,"['region', 'court']",0.0,574.0,1222.0,laptop,Lenovo,2017.0,phone,Samsung,2020.0,100700,Unknown,Unknown
331,Unknown,20,Male,0.0,Unknown,Zacharyside,Unknown,2000-02-05 00:00:00,Unknown,0.0,inactive,0.0,None,262.0,2001-01-11 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
332,Unknown,21,Female,93.0,+14938659765,Jennaborough,brianmarsh@yahoo.com,1998-09-27 00:00:00,Unknown,0.0,inactive,0.0,excellent,140.0,2013-02-07 22:31:00,"West Patrickberg 13-kv, dom 41, Tashkent","['dinner', 'cause']",3.0,1.0,3.0,"['traditional', 'security']",2.0,843.0,1477.0,laptop,Dell,2021.0,phone,Apple,2019.0,Unknown,Tashkent,Unknown
333,Unknown,20,Female,57.0,+0018834929817,Deanberg,doughertydavid@carrillo-decker.com,2009-05-18 00:00:00,Unknown,0.0,inactive,0.0,  excellent  ,246.0,1978-09-18 00:00:00,"South Kylebury 23-kv, dom 5, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
334,Fred Griffith,18,Male,70.0,Unknown,South Lynnberg,Unknown,1995-06-11 00:00:00,Data Science,88.0,inactive,0.0,  excellent  ,6700.0,2020-02-29 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
335,David Taylor ,0,Female,0.0,Unknown,Haroldborough,Unknown,1991-05-08 21:18:00,Unknown,0.0,inactive,3.2,good,91.0,1991-07-23 00:00:00,"Apartment 15, North Angela district, Tashkent, UZ, 100462","['during', 'social']",2.0,5.0,2.0,"['for', 'mission']",2.0,433.0,628.0,laptop,Lenovo,2018.0,phone,Xiaomi,2019.0,100462,Tashkent, North Angela district
336,Shane Orr,20,Female,0.0,+18080072980,Lake Lance,odommeredith@yahoo.com,,Unknown,0.0,pending,0.0,excellent,166.0,1993-06-13 00:00:00,"Apartment 4, Thomasport district, Tashkent, UZ, 100098",,,,,,,,,,,,,,,100098,Tashkent, Thomasport district
337,Timothy Booth ,18,Female,0.0,+0011311884606,Rogersport,Unknown,2004-11-21 00:00:00,Data Science,70.0,inactive,0.0,  excellent  ,290.0,1971-02-05 00:00:00,UZ 100264 Tashkent Williamsmouth,,,,,,,,,,,,,,,100264,Unknown,Unknown
338,Unknown,19,Female,74.0,+3527855070,North Teresa,Unknown,2008-11-19 19:42:27,Unknown,0.0,active,0.0,good,288.0,,UZ 100563 Tashkent East Nicole,,,,,,,,,,,,,,,100563,Unknown,Unknown
339,Unknown,19,Female,0.0,Unknown,Port Justinshire,amber74@hotmail.com,2011-08-14 04:51:00,Unknown,0.0,inactive,4.38,None,130.0,2023-11-04 00:00:00,"BROKEN,ADDRESS,DATA,,,","['beat', 'theory']",4.0,5.0,3.0,"['upon', 'relate']",3.0,1156.0,1047.0,laptop,Lenovo,2024.0,phone,Samsung,2019.0,Unknown,Unknown,Unknown
340,James Smith ,19,Unknown,70.0,+10590887861,West Lisamouth,Unknown,2021-08-26 00:00:00,Python,0.0,active,0.0,None,176.0,1987-11-27 22:22:06,"Jessicaton 1-kv, dom 15, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
341,Danielle Coleman,19,Female,90.0,Unknown,East Chloefurt,Unknown,,Data Science,0.0,pending,4.3,  excellent  ,299.0,2004-04-15 15:11:36,"BROKEN,ADDRESS,DATA,,,","['drive', 'outside']",4.0,1.0,5.0,"['thing', 'several']",1.0,1251.0,799.0,laptop,Dell,2016.0,phone,Samsung,2024.0,Unknown,Unknown,Unknown
342,Dylan May,0,Female,73.0,Unknown,Aaronberg,Unknown,1972-03-16 00:00:00,Unknown,0.0,inactive,0.0,average,227.0,2023-10-20 00:00:00,"Apartment 36, Glennmouth district, Tashkent, UZ, 100438","['friend', 'work']",4.0,5.0,2.0,"['black', 'in']",3.0,324.0,1139.0,laptop,Lenovo,2022.0,phone,Xiaomi,2021.0,100438,Tashkent, Glennmouth district
343,Leah Anderson,18,Male,0.0,+3650903299,East Thomasview,michaelchase@hotmail.com,2012-10-19 12:24:00,Unknown,69.0,active,0.0,None,203.0,2006-08-23 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
344,April Bennett ,19,Female,0.0,+3462150714,Norrismouth,Unknown,1986-03-20 16:56:54,Python,98.0,inactive,0.0,None,182.0,1978-02-01 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
345,Unknown,0,Unknown,68.0,+0290846617,West Tyler,Unknown,1987-04-23 00:00:00,Unknown,0.0,active,0.0,average,186.0,,"Coltonborough 27-kv, dom 21, Tashkent","['whom', 'price']",4.0,1.0,5.0,"['place', 'debate']",2.0,290.0,315.0,laptop,Lenovo,2021.0,phone,Xiaomi,2020.0,Unknown,Tashkent,Unknown
346,Amy Cole ,20,Unknown,68.0,+7123168833,East Samanthachester,Unknown,1977-05-05 20:37:10,Data Science,0.0,pending,0.0,good,224.0,2006-11-12 00:00:00,UZ 100226 Tashkent Port Jimmyberg,"['else', 'scientist']",3.0,1.0,2.0,"['whether', 'rock']",5.0,381.0,899.0,laptop,HP,2021.0,phone,Samsung,2020.0,100226,Unknown,Unknown
347,William Bright,21,Unknown,51.0,+0010639746472,Carterbury,david32@yahoo.com,2003-09-17 00:00:00,Data Science,0.0,active,0.0,good,234.0,2009-09-05 15:17:09,"North Scott 5-kv, dom 9, Tashkent","['unit', 'send']",4.0,2.0,2.0,"['always', 'order']",1.0,740.0,774.0,laptop,Dell,2023.0,phone,Xiaomi,2019.0,Unknown,Tashkent,Unknown
348,Julie Gill,22,Unknown,67.0,Unknown,Samuelstad,Unknown,2004-06-14 00:00:00,Unknown,0.0,inactive,0.0,None,73.0,1970-01-08 00:00:00,"Apartment 24, West James district, Tashkent, UZ, 100774","['source', 'person']",2.0,4.0,4.0,"['trouble', 'effect']",2.0,363.0,669.0,laptop,Dell,2018.0,phone,Xiaomi,2020.0,100774,Tashkent, West James district
349,Unknown,18,Male,86.0,+4397702170,Nunezberg,lewispaula@allen.info,1986-08-31 00:00:00,Unknown,67.0,active,0.0,good,161.0,1993-02-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","['generation', 'report']",1.0,3.0,3.0,"['fire', 'ability']",3.0,449.0,549.0,laptop,Dell,2021.0,phone,Samsung,2020.0,Unknown,Unknown,Unknown
350,Megan Nelson ,22,Female,0.0,Unknown,Sandrabury,Unknown,2020-10-01 00:00:00,Unknown,70.0,active,0.0,excellent,191.0,,"655 Angelica Plaza Suite 842, Hickshaven","['hold', 'thus']",4.0,1.0,1.0,"['thank', 'current']",2.0,1220.0,1488.0,laptop,Dell,2017.0,phone,Apple,2020.0,Unknown,Hickshaven,Unknown
351,Russell Zimmerman ,0,Unknown,93.0,Unknown,Port Traceyville,Unknown,,Unknown,0.0,active,0.0,average,89.0,2021-01-01 01:26:00,"955 Matthew Row, Angelaside","['own', 'tell']",4.0,2.0,2.0,"['share', 'force']",0.0,1394.0,719.0,laptop,Dell,2024.0,phone,Apple,2019.0,Unknown,Angelaside,Unknown
352,Robert Mack,19,Female,76.0,+0015332844792,South April,Unknown,2011-10-07 08:23:00,Data Science,71.0,pending,0.0,average,168.0,1988-01-27 00:00:00,"3169 Brenda Place Suite 788, North Theodore",,,,,,,,,,,,,,,Unknown,North Theodore,Unknown
353,Mark Grant ,18,Female,83.0,Unknown,Brownton,Unknown,,Unknown,0.0,inactive,0.0,None,93.0,2020-05-23 03:37:19,UZ 100049 Tashkent New Wendymouth,,,,,,,,,,,,,,,100049,Unknown,Unknown
354,Tamara Branch,22,Female,88.0,+5929266249,Port Michelle,Unknown,2006-05-16 00:00:00,Data Science,0.0,inactive,0.0,good,187.0,2005-03-31 00:00:00,UZ 100250 Tashkent Wallacechester,"['example', 'view']",5.0,3.0,1.0,"['like', 'speech']",3.0,625.0,271.0,laptop,HP,2018.0,phone,Xiaomi,2021.0,100250,Unknown,Unknown
355,Unknown,18,Unknown,0.0,Unknown,New Jacob,Unknown,2022-02-09 19:50:00,Unknown,0.0,pending,0.0,None,222.0,2011-11-25 16:56:38,"Apartment 29, South Anna district, Tashkent, UZ, 100327","['evening', 'that']",4.0,5.0,4.0,"['main', 'soon']",0.0,1434.0,1280.0,laptop,HP,2020.0,phone,Xiaomi,2023.0,100327,Tashkent, South Anna district
356,Unknown,0,Female,64.0,Unknown,Lake Crystalfort,Unknown,2013-07-21 00:00:00,Data Science,64.0,pending,0.0,excellent,123.0,2014-08-29 09:15:54,"Jonathanmouth 26-kv, dom 24, Tashkent","['indicate', 'unit']",3.0,2.0,1.0,"['design', 'arrive']",1.0,1391.0,1437.0,laptop,HP,2023.0,phone,Samsung,2021.0,Unknown,Tashkent,Unknown
357,Vanessa Thomas,0,Female,100.0,+5870710517,New Mark,Unknown,1979-03-17 00:00:00,Unknown,0.0,pending,0.0,None,286.0,1986-04-07 00:00:00,"Apartment 41, East George district, Tashkent, UZ, 100734",,,,,,,,,,,,,,,100734,Tashkent, East George district
358,Unknown,0,Female,0.0,+1304680804,Rickview,Unknown,1991-12-09 10:41:00,Python,64.0,inactive,0.0,None,233.0,1971-08-13 00:00:00,"134 Katelyn Alley Apt. 071, New William","['ability', 'unit']",1.0,1.0,4.0,"['century', 'seven']",4.0,440.0,727.0,laptop,HP,2024.0,phone,Apple,2023.0,Unknown,New William,Unknown
359,Kathleen Sanchez ,22,Female,70.0,Unknown,Lake Ricardo,Unknown,1996-10-16 00:00:00,Unknown,65.0,pending,0.0,excellent,230.0,2020-01-28 01:46:00,"36856 Robert Plains Suite 752, East Christineshire",,,,,,,,,,,,,,,36856,East Christineshire,Unknown
360,Unknown,19,Unknown,51.0,+12793769975,Campbellville,nconway@roberts.com,,Unknown,0.0,inactive,0.0,excellent,26900.0,1974-06-13 00:00:00,"3869 Mary Plains, Michaelfort","['recognize', 'power']",5.0,4.0,1.0,"['strategy', 'unit']",4.0,773.0,1127.0,laptop,Lenovo,2019.0,phone,Xiaomi,2022.0,Unknown,Michaelfort,Unknown
361,Wesley Logan,20,Unknown,63.0,+9729789280,New Nathan,crystal65@gmail.com,1972-07-26 00:00:00,Data Science,0.0,active,0.0,  excellent  ,221.0,2014-08-12 00:00:00,UZ 100431 Tashkent North Elizabeth,"['girl', 'thought']",3.0,5.0,5.0,"['personal', 'before']",5.0,676.0,1252.0,laptop,Lenovo,2015.0,phone,Samsung,2020.0,100431,Unknown,Unknown
362,Unknown,21,Male,0.0,+0010884041392,Lake Austinchester,Unknown,1982-06-14 05:04:27,Unknown,0.0,pending,0.0,  excellent  ,11000.0,2011-02-28 00:00:00,"9044 Patterson Shoal, East Thomas",,,,,,,,,,,,,,,Unknown,East Thomas,Unknown
363,Unknown,18,Male,64.0,Unknown,Anthonyburgh,Unknown,2007-10-24 00:00:00,Unknown,0.0,pending,0.0,good,295.0,1996-04-23 00:00:00,"Madelineborough 29-kv, dom 49, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
364,Chelsea Green ,18,Unknown,0.0,Unknown,Amymouth,Unknown,,Unknown,0.0,active,0.0,None,21600.0,1977-07-17 00:00:00,UZ 100288 Tashkent Calebburgh,,,,,,,,,,,,,,,100288,Unknown,Unknown
365,David Peterson,20,Male,95.0,+8505095260,Costaville,Unknown,1994-10-27 00:00:00,Data Science,0.0,pending,1.42,  excellent  ,230.0,1974-10-24 07:31:59,"Apartment 33, South Amy district, Tashkent, UZ, 100877",,,,,,,,,,,,,,,100877,Tashkent, South Amy district
366,Unknown,0,Unknown,0.0,Unknown,Smithview,Unknown,2022-12-03 00:00:00,Data Science,0.0,active,0.0,None,257.0,2003-12-13 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
367,Mrs. Patricia Martin,19,Unknown,91.0,+4304628893,Lake Neil,ramosbrian@campbell.info,2015-04-05 00:00:00,Data Science,100.0,inactive,0.0,None,287.0,2016-10-10 00:00:00,UZ 100186 Tashkent North Timothyside,"['Mr', 'set']",5.0,5.0,3.0,"['child', 'staff']",5.0,1398.0,413.0,laptop,Lenovo,2023.0,phone,Xiaomi,2021.0,100186,Unknown,Unknown
368,Dr. Julie Grimes ,22,Female,70.0,+6714260050,Jessicaborough,kevinbailey@roberts.com,1996-09-27 00:00:00,Data Science,0.0,inactive,0.0,None,65.0,2012-09-06 00:00:00,UZ 100148 Tashkent North Josephview,"['book', 'ten']",5.0,3.0,4.0,"['recently', 'ground']",0.0,643.0,773.0,laptop,Lenovo,2017.0,phone,Samsung,2021.0,100148,Unknown,Unknown
369,Unknown,20,Female,0.0,Unknown,Angelamouth,Unknown,1983-04-07 00:00:00,Data Science,0.0,pending,0.0,average,231.0,1978-02-14 00:00:00,"42338 Stewart Mission Apt. 356, Lisamouth","['accept', 'case']",1.0,3.0,1.0,"['customer', 'forward']",0.0,1019.0,1024.0,laptop,Dell,2019.0,phone,Apple,2021.0,42338,Lisamouth,Unknown
370,Unknown,20,Female,0.0,+2371451202,Donnahaven,vickigoodwin@gmail.com,2000-03-20 11:28:00,Data Science,0.0,active,0.0,excellent,57.0,,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,Unknown,Unknown,Unknown
371,Unknown,22,Unknown,63.0,Unknown,Thomaschester,Unknown,,Data Science,0.0,inactive,0.0,average,258.0,,"996 Kerr Alley Apt. 067, Christophermouth","['protect', 'right']",4.0,5.0,1.0,"['market', 'rise']",2.0,479.0,532.0,laptop,Lenovo,2016.0,phone,Samsung,2024.0,Unknown,Christophermouth,Unknown
372,Karen Lewis,19,Male,0.0,Unknown,Gabrielburgh,Unknown,2008-10-01 00:00:00,Unknown,70.0,inactive,0.0,average,84.0,2015-11-11 04:37:42,"Apartment 1, Jerryville district, Tashkent, UZ, 100129","['some', 'owner']",3.0,3.0,4.0,"['nearly', 'thank']",3.0,1305.0,1060.0,laptop,HP,2024.0,phone,Samsung,2022.0,100129,Tashkent, Jerryville district
373,Claire Armstrong,0,Male,87.0,+5553465757,Jamesburgh,Unknown,,Unknown,97.0,pending,0.0,excellent,147.0,,"BROKEN,ADDRESS,DATA,,,","['much', 'long']",3.0,2.0,3.0,"['million', 'standard']",3.0,1096.0,1164.0,laptop,Dell,2022.0,phone,Apple,2021.0,Unknown,Unknown,Unknown
374,Unknown,22,Female,67.0,+0010297228333,Gravesmouth,Unknown,1985-02-05 00:00:00,Python,0.0,active,0.0,None,202.0,1996-01-12 06:48:14,"BROKEN,ADDRESS,DATA,,,","['they', 'final']",3.0,5.0,4.0,"['work', 'high']",5.0,660.0,1327.0,laptop,HP,2024.0,phone,Xiaomi,2023.0,Unknown,Unknown,Unknown
375,Unknown,18,Unknown,0.0,+2898535617,Alexville,jmorris@miller-george.info,1971-07-16 09:39:00,Data Science,0.0,active,0.0,excellent,119.0,1972-05-02 00:00:00,"20130 Clifford Manor, Michaelmouth","['develop', 'girl']",4.0,3.0,1.0,"['to', 'several']",2.0,786.0,645.0,laptop,Lenovo,2021.0,phone,Samsung,2020.0,20130,Michaelmouth,Unknown
376,Shawn Lewis,19,Male,89.0,Unknown,Roseville,phill@thompson.com,,Data Science,0.0,active,0.0,  excellent  ,206.0,2009-02-15 21:26:28,"48963 Jones Summit, East Jillstad","['successful', 'small']",2.0,1.0,5.0,"['require', 'to']",0.0,1411.0,853.0,laptop,Dell,2024.0,phone,Apple,2018.0,48963,East Jillstad,Unknown
377,Robert Phillips,20,Male,0.0,+7613483331,Rodriguezstad,Unknown,1971-11-02 00:00:00,Unknown,0.0,active,0.0,average,95.0,2000-01-31 00:00:00,"69350 Logan Gardens, Davidland","['offer', 'unit']",2.0,1.0,2.0,"['tree', 'understand']",3.0,785.0,1178.0,laptop,Lenovo,2020.0,phone,Apple,2022.0,69350,Davidland,Unknown
378,Amy Elliott ,20,Female,0.0,+2009333338,Deniseland,Unknown,1973-02-21 11:46:00,Data Science,0.0,active,0.0,None,22200.0,2017-04-08 00:00:00,"Apartment 28, Juanhaven district, Tashkent, UZ, 100382","['remain', 'upon']",4.0,5.0,5.0,"['above', 'make']",4.0,1366.0,1367.0,laptop,HP,2017.0,phone,Xiaomi,2019.0,100382,Tashkent, Juanhaven district
379,Lori Hall,20,Unknown,0.0,+0018792974592,South Jasonchester,Unknown,2012-10-19 00:09:00,Unknown,0.0,active,0.0,good,20700.0,,"Gutierrezchester 4-kv, dom 8, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
380,Luke Frazier,0,Male,0.0,Unknown,Johnburgh,gregory00@wiggins.info,2022-09-18 00:00:00,Unknown,0.0,active,0.0,  excellent  ,188.0,,"Apartment 16, West Glenn district, Tashkent, UZ, 100309","['pressure', 'yeah']",2.0,4.0,2.0,"['husband', 'contain']",4.0,1057.0,1225.0,laptop,Lenovo,2018.0,phone,Samsung,2023.0,100309,Tashkent, West Glenn district
381,Unknown,22,Unknown,0.0,+9311129647,Ashleymouth,Unknown,2018-04-09 00:00:00,Unknown,0.0,active,3.79,  excellent  ,168.0,1976-03-29 00:00:00,"015 Claudia Fort, Nicolehaven","['sport', 'tough']",2.0,2.0,1.0,"['poor', 'little']",1.0,1286.0,1196.0,laptop,HP,2017.0,phone,Samsung,2020.0,Unknown,Nicolehaven,Unknown
382,Nathan Murray,22,Unknown,0.0,Unknown,New Gary,Unknown,2002-04-04 17:41:00,Data Science,0.0,inactive,0.0,average,20400.0,2008-10-12 22:30:00,"Apartment 11, Cardenasport district, Tashkent, UZ, 100181","['garden', 'water']",5.0,4.0,1.0,"['class', 'party']",0.0,371.0,941.0,laptop,Dell,2023.0,phone,Xiaomi,2021.0,100181,Tashkent, Cardenasport district
383,Julie Howard ,20,Male,68.0,Unknown,Spencerside,Unknown,2012-03-31 00:00:00,Data Science,0.0,active,0.0,None,105.0,,"Johnbury 21-kv, dom 30, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
384,Unknown,18,Female,0.0,+5014533891,New Jasonmouth,foleylauren@yahoo.com,1995-10-16 05:02:00,Data Science,75.0,inactive,0.0,None,272.0,1972-11-19 00:00:00,"79649 Drake Locks, Anthonymouth","['charge', 'conference']",5.0,5.0,4.0,"['available', 'growth']",0.0,715.0,1431.0,laptop,HP,2024.0,phone,Apple,2022.0,79649,Anthonymouth,Unknown
385,Unknown,18,Female,90.0,+6394022356,Kaylastad,Unknown,1995-08-31 00:00:00,Unknown,0.0,pending,0.0,None,54.0,2011-01-30 04:35:00,"West Haleyton 6-kv, dom 8, Tashkent",,,,,,,,,,,,,,,Unknown,Tashkent,Unknown
386,Walter Bass,18,Unknown,94.0,+4998704999,Barnettton,Unknown,2010-12-26 12:49:32,Unknown,0.0,inactive,0.0,good,156.0,2004-10-22 00:00:00,"Apartment 10, Mcclureborough district, Tashkent, UZ, 100854",,,,,,,,,,,,,,,100854,Tashkent, Mcclureborough district
387,Pamela Jackson,20,Female,0.0,Unknown,Jameschester,mthomas@gmail.com,1996-06-10 21:55:17,Python,0.0,pending,0.0,average,164.0,2013-04-11 00:00:00,"4387 Schultz Ville Suite 145, Port Candaceland",,,,,,,,,,,,,,,Unknown,Port Candaceland,Unknown
